Customer	Fleet	Vehicle Name	VIN	Vehicle Type	Vehicle Group	Axle	Tyre position	Sensor ID	Sensor Type	Tyre Brand	Tyre Size	Tyre Model	Retread	DOT	Mounted On	Odometer	Last Seen	Last Measured	Temperature	Temperature Unit	Battery	Signal	Gateway	Firmware	Hub	Trailer	Driver	Depot	Region	Country	Notes	Ticket	Created	Updated	Source	Status	Severity	Cold inflation pressure	Pressure deviation	Compensated Pressure	Pressure Unit	Pressure (non-compensated)
The Allen Company	Haul Division	HT 1148		Truck		2	2RI	C100624	Gen2		11R24.5							2026-09-08 06:14	94	F	84%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1148		Truck		1	1L	C100625	Gen2		11R24.5							2026-09-08 06:14	95	F	85%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1148		Truck		2	2RO	C100626	Gen2		11R24.5							2026-09-08 06:14	96	F	86%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1148		Truck		2	2LO	C100627	Gen2		11R24.5							2026-09-08 06:14	97	F	87%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1148		Truck		3	3RI	C100628	Gen2		11R24.5							2026-09-08 06:14	98	F	88%														ContiConnect	Sensor loose/flipped	None	110.0			psi	
The Allen Company	Haul Division	HT 1148		Truck		3	3LO	C100629	Gen2		11R24.5							2026-09-08 06:14	99	F	89%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1148		Truck		2	2LI	C100630	Gen2		11R24.5							2026-09-08 06:14	70	F	90%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1148		Truck		1	1R	C100631	Gen2		11R24.5							2026-09-08 06:14	71	F	91%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1148		Truck		3	3LI	C100632	Gen2		11R24.5							2026-09-08 06:14	72	F	92%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1148		Truck		3	3RO	C100633	Gen2		11R24.5							2026-09-08 06:14	73	F	93%														ContiConnect	Multiple alerts	None	110.0			psi	
The Allen Company	Haul Division	996940	1NPCX4EX5PD860400	Truck		1	1L	C100634	Gen2		11R24.5							2026-09-08 06:14	74	F	94%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	996940	1NPCX4EX5PD860400	Truck		2	2R	C100635	Gen2		11R24.5							2026-09-08 06:14	75	F	95%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	996940	1NPCX4EX5PD860400	Truck		2	2L	C100636	Gen2		11R24.5							2026-09-08 06:14	76	F	96%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	996940	1NPCX4EX5PD860400	Truck		3	3RI	C100637	Gen2		11R24.5							2026-09-08 06:14	77	F	97%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	996940	1NPCX4EX5PD860400	Truck		3	3RO	C100638	Gen2		11R24.5							2026-09-08 06:14	78	F	98%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	996940	1NPCX4EX5PD860400	Truck		4	4LO	C100639	Gen2		11R24.5							2026-09-08 06:14	79	F	99%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	996940	1NPCX4EX5PD860400	Truck		3	3LO	C100640	Gen2		11R24.5							2026-09-08 06:14	80	F	60%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	996940	1NPCX4EX5PD860400	Truck		1	1R	C100641	Gen2		11R24.5							2026-09-08 06:14	81	F	61%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	996940	1NPCX4EX5PD860400	Truck		4	4LI	C100642	Gen2		11R24.5							2026-09-08 06:14	82	F	62%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	996940	1NPCX4EX5PD860400	Truck		4	4RI	C100643	Gen2		11R24.5							2026-09-08 06:14	83	F	63%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	996940	1NPCX4EX5PD860400	Truck		4	4RO	C100644	Gen2		11R24.5							2026-09-08 06:14	84	F	64%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	996940	1NPCX4EX5PD860400	Truck		3	3LI	C100645	Gen2		11R24.5							2026-09-08 06:14	85	F	65%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1805		Truck		4	4LO	C100646	Gen2		11R24.5							2026-09-08 06:14	86	F	66%														ContiConnect	No alerts	None	110.0		105.0	psi	103.0
The Allen Company	Haul Division	DT 1805		Truck		4	4RI	C100647	Gen2		11R24.5							2026-09-08 06:14	87	F	67%														ContiConnect	No alerts	None	110.0		109.0	psi	107.0
The Allen Company	Haul Division	DT 1805		Truck		3	3RI	C100648	Gen2		11R24.5							2026-09-08 06:14	88	F	68%														ContiConnect	No alerts	None	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 1805		Truck		3	3LI	C100649	Gen2		11R24.5							2026-09-08 06:14	89	F	69%														ContiConnect	No alerts	None	110.0		110.0	psi	108.0
The Allen Company	Haul Division	DT 1805		Truck		3	3LO	C100650	Gen2		11R24.5							2026-09-08 06:14	90	F	70%														ContiConnect	No alerts	None	110.0		112.0	psi	110.0
The Allen Company	Haul Division	DT 1805		Truck		4	4RO	C100651	Gen2		11R24.5							2026-09-08 06:14	91	F	71%														ContiConnect	No alerts	None	110.0		106.0	psi	104.0
The Allen Company	Haul Division	DT 1805		Truck		2	2L	C100652	Gen2		11R24.5							2026-09-08 06:14	92	F	72%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1805		Truck		1	1R	C100653	Gen2		11R24.5							2026-09-08 06:14	93	F	73%														ContiConnect	No alerts	None	110.0		106.0	psi	104.0
The Allen Company	Haul Division	DT 1805		Truck		1	1L	C100654	Gen2		11R24.5							2026-09-08 06:14	94	F	74%														ContiConnect	No alerts	None	110.0		105.0	psi	103.0
The Allen Company	Haul Division	DT 1805		Truck		3	3RO	C100655	Gen2		11R24.5							2026-09-08 06:14	95	F	75%														ContiConnect	No alerts	None	110.0		107.0	psi	105.0
The Allen Company	Haul Division	DT 1805		Truck		4	4LI	C100656	Gen2		11R24.5							2026-09-08 06:14	96	F	76%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 1805		Truck		2	2R	C100657	Gen2		11R24.5							2026-09-08 06:14	97	F	77%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-899		Truck		3	3LI	C100658	Gen2		11R24.5							2026-09-08 06:14	98	F	78%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-899		Truck		3	3RI	C100659	Gen2		11R24.5							2026-09-08 06:14	99	F	79%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-899		Truck		4	4RI	C100660	Gen2		11R24.5							2026-09-08 06:14	70	F	80%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-899		Truck		3	3LO	C100661	Gen2		11R24.5							2026-09-08 06:14	71	F	81%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-899		Truck		2	2L	C100662	Gen2		11R24.5							2026-09-08 06:14	72	F	82%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-899		Truck		4	4LO	C100663	Gen2		11R24.5							2026-09-08 06:14	73	F	83%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-899		Truck		2	2R	C100664	Gen2		11R24.5							2026-09-08 06:14	74	F	84%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-899		Truck		4	4RO	C100665	Gen2		11R24.5							2026-09-08 06:14	75	F	85%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-899		Truck		1	1L	C100666	Gen2		11R24.5							2026-09-08 06:14	76	F	86%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-899		Truck		1	1R	C100667	Gen2		11R24.5							2026-09-08 06:14	77	F	87%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-899		Truck		3	3RO	C100668	Gen2		11R24.5							2026-09-08 06:14	78	F	88%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-899		Truck		4	4LI	C100669	Gen2		11R24.5							2026-09-08 06:14	79	F	89%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1348		Truck		3	3LO	C100670	Gen2		11R24.5							2026-09-08 06:14	80	F	90%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1348		Truck		1	1R	C100671	Gen2		11R24.5							2026-09-08 06:14	81	F	91%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1348		Truck		1	1L	C100672	Gen2		11R24.5							2026-09-08 06:14	82	F	92%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1348		Truck		3	3RI	C100673	Gen2		11R24.5							2026-09-08 06:14	83	F	93%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1348		Truck		2	2RO	C100674	Gen2		11R24.5							2026-09-08 06:14	84	F	94%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1348		Truck		2	2LO	C100675	Gen2		11R24.5							2026-09-08 06:14	85	F	95%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1348		Truck		3	3RO	C100676	Gen2		11R24.5							2026-09-08 06:14	86	F	96%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1348		Truck		2	2LI	C100677	Gen2		11R24.5							2026-09-08 06:14	87	F	97%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1348		Truck		2	2RI	C100678	Gen2		11R24.5							2026-09-08 06:14	88	F	98%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1348		Truck		3	3LI	C100679	Gen2		11R24.5							2026-09-08 06:14	89	F	99%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	T-1272		Truck		2	2LI	C100680	Gen2		11R24.5							2026-09-08 06:14	90	F	60%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	T-1272		Truck		1	1RO	C100681	Gen2		11R24.5							2026-09-08 06:14	91	F	61%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	T-1272		Truck		1	1LO	C100682	Gen2		11R24.5							2026-09-08 06:14	92	F	62%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	T-1272		Truck		1	1RI	C100683	Gen2		11R24.5							2026-09-08 06:14	93	F	63%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	T-1272		Truck		2	2RI	C100684	Gen2		11R24.5							2026-09-08 06:14	94	F	64%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	T-1272		Truck		2	2RO	C100685	Gen2		11R24.5							2026-09-08 06:14	95	F	65%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	T-1272		Truck		2	2LO	C100686	Gen2		11R24.5							2026-09-08 06:14	96	F	66%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	T-1272		Truck		1	1LI	C100687	Gen2		11R24.5							2026-09-08 06:14	97	F	67%														ContiConnect	No alerts	None	110.0			psi	
